frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot
348,1,4,Light,Canada,19,188.8333677,70.34610656,1
349,1,3,Dark,USA,35,185.0653644,44.2066229,1
349,1,4,Light,Canada,19,188.5115396,70.51517513,1
349,1,2,Dark,USA,2,176.8974673,48.15764103,1
349,1,1,Light,Canada,6,169.0657724,55.50111723,1
349,1,8,Dark,USA,26,153.388483,51.81039473,1
349,1,7,Dark,USA,5,183.2464986,62.31537576,1
349,1,9,Light,Canada,23,138.6150881,33.94837342,1
349,1,5,Dark,USA,28,165.9468818,41.48378531,1
350,1,7,Dark,USA,5,182.9248547,62.3505653,1
350,1,9,Light,Canada,23,137.8836598,33.65984111,1
350,1,5,Dark,USA,28,165.8060209,41.48206004,1
350,1,8,Dark,USA,26,152.9600864,51.8942751,1
350,1,3,Dark,USA,35,185.0561081,44.18417167,1
350,1,2,Dark,USA,2,176.6832516,48.24062555,1
350,1,4,Light,Canada,19,188.1808908,70.64567045,1
350,1,1,Light,Canada,6,168.8771125,55.70520122,1
351,1,7,Dark,USA,5,182.6074744,62.37325966,1
351,1,8,Dark,USA,26,152.5451975,51.96847284,1
351,1,9,Light,Canada,23,137.3006594,33.17980809,1
351,1,5,Dark,USA,28,165.6798509,41.48074925,1
351,1,2,Dark,USA,2,176.4800252,48.31189475,1
351,1,3,Dark,USA,35,185.0569724,44.16738135,1
351,1,1,Light,Canada,6,168.6669797,55.89223734,1
351,1,4,Light,Canada,19,187.838396,70.74412238,1
352,1,9,Light,Canada,23,137.0122437,33.00183127,1
352,1,8,Dark,USA,26,152.1461383,52.03427177,1
352,1,7,Dark,USA,5,182.2824399,62.38617842,1
352,1,5,Dark,USA,28,165.566268,41.48340356,1
352,1,4,Light,Canada,19,187.4809479,70.82527031,1
352,1,3,Dark,USA,35,185.056053,44.16384683,1
352,1,2,Dark,USA,2,176.2844329,48.38005194,1
352,1,1,Light,Canada,6,168.4323372,56.06373153,1
353,1,9,Light,Canada,23,136.24545,32.78747098,1
353,1,8,Dark,USA,26,151.7584856,52.09473399,1
353,1,7,Dark,USA,5,181.9361642,62.39335553,1
353,1,5,Dark,USA,28,165.4593258,41.49382659,1
353,1,3,Dark,USA,35,185.0377301,44.18064534,1
353,1,2,Dark,USA,2,176.0895918,48.45340665,1
353,1,1,Light,Canada,6,168.1680638,56.22309857,1
353,1,4,Light,Canada,19,187.1054404,70.909931,1
354,1,8,Dark,USA,26,151.3722213,52.1549027,1
354,1,7,Dark,USA,5,181.5559568,62.39960578,1
354,1,5,Dark,USA,28,165.3502886,41.51582209,1
354,1,9,Light,Canada,23,135.9524485,32.63696527,1
354,1,3,Dark,USA,35,184.984917,44.22329869,1
354,1,2,Dark,USA,2,175.8863552,48.53875747,1
354,1,1,Light,Canada,6,167.868448,56.37506754,1
354,1,4,Light,Canada,19,186.7089268,71.02097168,1
355,1,9,Light,Canada,23,135.8499116,32.50161372,1
355,1,8,Dark,USA,26,150.9744097,52.22150834,1
355,1,7,Dark,USA,5,181.1328006,62.40972189,1
355,1,5,Dark,USA,28,165.2295333,41.55284609,1
355,1,3,Dark,USA,35,184.8820583,44.29484297,1
355,1,2,Dark,USA,2,175.6654192,48.64038562,1
355,1,4,Light,Canada,19,186.2887693,71.17829869,1
355,1,1,Light,Canada,6,167.5291054,56.52469903,1
356,1,8,Dark,USA,26,150.5527061,52.30209341,1
356,1,7,Dark,USA,5,180.6636775,62.42755585,1
356,1,5,Dark,USA,28,165.0888106,41.60752598,1
356,1,9,Light,Canada,23,135.7038628,32.2823496,1
356,1,3,Dark,USA,35,184.7183145,44.39529483,1
356,1,2,Dark,USA,2,175.4197353,48.75940436,1
356,1,1,Light,Canada,6,167.1488175,56.67618432,1
356,1,4,Light,Canada,19,185.8428165,71.39404577,1
357,1,2,Dark,USA,2,175.1466633,48.89349924,1
357,1,4,Light,Canada,19,185.3698463,71.66914823,1
357,1,1,Light,Canada,6,166.7308552,56.83166466,1
357,1,3,Dark,USA,35,184.4903941,44.52178587,1
357,1,5,Dark,USA,28,164.9232856,41.68103891,1
357,1,7,Dark,USA,5,180.1529666,62.45512331,1
357,1,8,Dark,USA,26,150.0987646,52.40364743,1
357,1,9,Light,Canada,23,135.4280346,32.10641637,1
358,1,1,Light,Canada,6,166.2835278,56.99037185,1
358,1,2,Dark,USA,2,174.8493938,49.0370715,1
358,1,3,Dark,USA,35,184.2043951,44.66938202,1
358,1,4,Light,Canada,19,184.8704066,71.99215025,1
358,1,5,Dark,USA,28,164.7328974,41.77249777,1
358,1,7,Dark,USA,5,179.612664,62.49190166,1
358,1,8,Dark,USA,26,149.6107888,52.5311469,1
358,1,9,Light,Canada,23,135.1456434,31.94005028,1
359,1,4,Light,Canada,19,184.3478452,72.34062691,1
359,1,2,Dark,USA,2,174.5372114,49.18179722,1
359,1,3,Dark,USA,35,183.8759335,44.83239468,1
359,1,1,Light,Canada,6,165.8197805,57.14835705,1
359,1,5,Dark,USA,28,164.5226726,41.87859575,1
359,1,9,Light,Canada,23,134.8464738,31.78380142,1
359,1,7,Dark,USA,5,179.0612928,62.53452088,1
359,1,8,Dark,USA,26,149.0947026,52.68649298,1
360,1,1,Light,Canada,6,165.3558375,57.29894298,1
360,1,2,Dark,USA,2,174.2244035,49.31761997,1
360,1,3,Dark,USA,35,183.5258146,45.00116848,1
360,1,4,Light,Canada,19,183.8091237,72.68497073,1
360,1,5,Dark,USA,28,164.3018422,41.99372146,1
360,1,7,Dark,USA,5,178.5216129,62.57701368,1
360,1,8,Dark,USA,26,148.5636603,52.86816665,1
360,1,9,Light,Canada,23,134.5254402,31.63961325,1
361,1,1,Light,Canada,6,164.9090758,57.43384512,1
361,1,2,Dark,USA,2,173.9279589,49.43407578,1
361,1,3,Dark,USA,35,183.1754111,45.16154895,1
361,1,4,Light,Canada,19,183.2649466,72.99358951,1
361,1,5,Dark,USA,28,164.0819133,42.11062066,1
361,1,8,Dark,USA,26,148.0359004,53.07170423,1
361,1,9,Light,Canada,23,134.1852857,31.50874695,1
361,1,7,Dark,USA,5,178.0174675,62.61161923,1
362,1,1,Light,Canada,6,164.4953894,57.54465641,1
362,1,2,Dark,USA,2,173.6644389,49.52169014,1
362,1,3,Dark,USA,35,182.8469424,45.30262087,1
362,1,4,Light,Canada,19,182.7287759,73.23822003,1
362,1,5,Dark,USA,28,163.8740696,42.22148937,1
362,1,7,Dark,USA,5,177.5701677,62.6298994,1
362,1,8,Dark,USA,26,147.5313207,53.29087456,1
362,1,9,Light,Canada,23,133.8362921,31.39162889,1
363,1,4,Light,Canada,19,182.2149038,73.39811828,1
363,1,1,Light,Canada,6,164.1266341,57.62422168,1
363,1,3,Dark,USA,35,182.5616988,45.41832053,1
363,1,2,Dark,USA,2,173.4468594,49.5731445,1
363,1,5,Dark,USA,28,163.6866594,42.31922287,1
363,1,8,Dark,USA,26,147.0677939,53.51926624,1
363,1,9,Light,Canada,23,133.4896657,31.28759465,1
363,1,7,Dark,USA,5,177.1951894,62.62383075,1
364,1,1,Light,Canada,6,163.8089173,57.66751092,1
364,1,2,Dark,USA,2,173.2825743,49.58399004,1
364,1,3,Dark,USA,35,182.3367202,45.50713427,1
364,1,4,Light,Canada,19,181.7363543,73.46234333,1
364,1,5,Dark,USA,28,163.5236193,42.39851849,1
364,1,7,Dark,USA,5,176.900145,62.58665492,1
364,1,8,Dark,USA,26,146.6584205,53.7518999,1
364,1,9,Light,Canada,23,133.153477,31.19588755,1
365,1,3,Dark,USA,35,182.1828695,45.57506562,1
365,1,4,Light,Canada,19,181.3031647,73.42997972,1
365,1,1,Light,Canada,6,163.5420258,57.67185444,1
365,1,2,Dark,USA,2,173.1725514,49.55283548,1
365,1,9,Light,Canada,23,132.8322432,31.11680574,1
365,1,5,Dark,USA,28,163.3841183,42.45658423,1
365,1,7,Dark,USA,5,176.6843692,62.5134484,1
365,1,8,Dark,USA,26,146.3102288,53.98645213,1
366,1,8,Dark,USA,26,146.0241555,54.22379731,1
366,1,7,Dark,USA,5,176.5398364,62.4014958,1
366,1,5,Dark,USA,28,163.2631823,42.4933492,1
366,1,9,Light,Canada,23,132.5281309,31.0519664,1
366,1,3,Dark,USA,35,181.7703392,45.499319,1
366,1,2,Dark,USA,2,173.1118512,49.48112705,1
366,1,1,Light,Canada,6,163.3198436,57.63667388,1
366,1,4,Light,Canada,19,180.9212239,73.30867232,1
367,1,8,Dark,USA,26,145.7959368,54.46779698,1
