frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot
39,1,110,Light,Canada,6,30.27549943,54.67852495,1
39,1,111,Light,Canada,35,17.49254934,48.59997874,1
39,1,112,Dark,USA,26,37.20830747,67.90828926,1
39,1,113,Dark,USA,28,37.00818298,57.78324747,1
39,1,114,Light,Canada,40,31.93764529,63.54447258,1
39,1,115,Light,Canada,14,34.75595474,67.03619367,1
39,1,117,Dark,USA,11,33.97013084,63.14493138,1
40,1,109,Light,Canada,6,32.25147208,46.1882492,1
40,1,110,Light,Canada,6,30.5891037,54.81423584,1
40,1,111,Light,Canada,35,17.74151296,48.57377183,1
40,1,112,Dark,USA,26,37.63003996,67.60395848,1
40,1,113,Dark,USA,28,37.42329477,57.98654677,1
40,1,114,Light,Canada,40,32.23788724,63.52923299,1
40,1,115,Light,Canada,14,35.32269923,66.72864976,1
40,1,117,Dark,USA,11,34.26082136,63.17793784,1
41,1,109,Light,Canada,6,32.72585596,46.27248973,1
41,1,110,Light,Canada,6,30.90387506,54.93233069,1
41,1,111,Light,Canada,35,18.16141604,48.46065627,1
41,1,112,Dark,USA,26,38.05753333,67.29104111,1
41,1,113,Dark,USA,28,37.85444305,58.14383537,1
41,1,114,Light,Canada,40,32.53914675,63.47159138,1
41,1,115,Light,Canada,14,35.88732297,66.41783324,1
41,1,117,Dark,USA,11,34.54802985,63.18476986,1
42,1,109,Light,Canada,6,33.17181023,46.35343026,1
42,1,110,Light,Canada,6,31.1775242,55.03833017,1
42,1,111,Light,Canada,35,18.62111777,48.32203746,1
42,1,112,Dark,USA,26,38.44143458,66.9748713,1
42,1,113,Dark,USA,28,38.25382704,58.2618793,1
42,1,114,Light,Canada,40,32.79421552,63.38001399,1
42,1,115,Light,Canada,14,36.40317661,66.11195023,1
42,1,117,Dark,USA,11,34.78607214,63.17308677,1
43,1,109,Light,Canada,6,33.54527211,46.43094051,1
43,1,110,Light,Canada,6,31.36445122,55.13908459,1
43,1,111,Light,Canada,35,18.71228016,48.51417992,1
43,1,112,Dark,USA,26,38.72902737,66.66335307,1
43,1,113,Dark,USA,28,38.57002506,58.35057789,1
43,1,114,Light,Canada,40,32.95146093,63.26755537,1
43,1,115,Light,Canada,14,36.81913692,65.82146138,1
43,1,117,Dark,USA,11,34.92377665,63.15573082,1
44,1,109,Light,Canada,6,33.80366143,46.5046117,1
44,1,110,Light,Canada,6,31.42035281,55.24129333,1
44,1,111,Light,Canada,35,18.774197,48.56073896,1
44,1,112,Dark,USA,26,38.87006548,66.36580334,1
44,1,113,Dark,USA,28,38.75321637,58.42122135,1
44,1,114,Light,Canada,40,32.96059772,63.14934827,1
44,1,115,Light,Canada,14,37.08504619,65.55732669,1
44,1,117,Dark,USA,11,34.91017188,63.14791879,1
45,1,109,Light,Canada,6,34.91112111,46.57349267,1
45,1,110,Light,Canada,6,32.30767412,55.35020308,1
45,1,111,Light,Canada,35,19.85956979,48.45125755,1
45,1,112,Dark,USA,26,39.82342001,66.09112174,1
45,1,113,Dark,USA,28,39.76127748,58.4846376,1
45,1,114,Light,Canada,40,33.77930389,63.03989187,1
45,1,115,Light,Canada,14,38.15827548,65.32865469,1
45,1,117,Dark,USA,11,35.70128545,63.16404423,1
46,1,109,Light,Canada,6,35.84361014,46.6361597,1
46,1,110,Light,Canada,6,33.00100861,55.46877973,1
46,1,111,Light,Canada,35,20.48671759,48.62047513,1
46,1,112,Dark,USA,26,40.5633751,65.84579131,1
46,1,113,Dark,USA,28,40.56575912,58.549547,1
46,1,114,Light,Canada,40,34.37948683,62.95083647,1
46,1,115,Light,Canada,14,39.01023902,65.14045919,1
46,1,117,Dark,USA,11,36.26681829,63.21492951,1
47,1,109,Light,Canada,6,36.59212691,46.69109782,1
47,1,110,Light,Canada,6,33.49061394,55.59750507,1
47,1,111,Light,Canada,35,21.15511599,48.6350596,1
47,1,112,Dark,USA,26,41.0833885,65.63254071,1
47,1,113,Dark,USA,28,41.15580404,58.62150352,1
47,1,114,Light,Canada,40,34.75112203,62.88979294,1
47,1,115,Light,Canada,14,39.63062675,64.99238867,1
47,1,117,Dark,USA,11,36.5945053,63.30626599,1
48,1,109,Light,Canada,6,37.16362363,46.73723486,1
48,1,110,Light,Canada,6,33.78357909,55.73467463,1
48,1,112,Dark,USA,26,41.39669409,65.45011674,1
48,1,113,Dark,USA,28,41.5394271,58.7025305,1
48,1,114,Light,Canada,40,34.90316681,62.86022738,1
48,1,115,Light,Canada,14,40.0286878,64.8787334,1
48,1,117,Dark,USA,11,36.69157451,63.43839093,1
49,1,109,Light,Canada,6,37.58026596,46.77439679,1
49,1,110,Light,Canada,6,33.90335157,55.87689902,1
49,1,112,Dark,USA,26,41.53458926,65.29404598,1
49,1,113,Dark,USA,28,41.74280088,58.79128645,1
49,1,114,Light,Canada,40,34.86238772,62.86213092,1
49,1,115,Light,Canada,14,40.23231725,64.78946955,1
49,1,117,Dark,USA,11,36.58408651,63.6070598,1
50,1,109,Light,Canada,6,37.87718579,46.80352176,1
50,1,110,Light,Canada,6,33.88772102,56.01960804,1
50,1,112,Dark,USA,26,41.54279535,65.15801789,1
50,1,113,Dark,USA,28,41.80766398,58.8836507,1
50,1,114,Light,Canada,40,34.67038297,62.89307243,1
50,1,115,Light,Canada,14,40.28516839,64.71200136,1
50,1,117,Dark,USA,11,36.31434745,63.80477809,1
51,1,109,Light,Canada,6,38.09852853,46.82658884,1
51,1,110,Light,Canada,6,33.78493344,56.15753712,1
51,1,112,Dark,USA,26,41.47605529,65.03548272,1
51,1,113,Dark,USA,28,41.78668003,58.97370231,1
51,1,114,Light,Canada,40,34.3787723,62.94927889,1
51,1,115,Light,Canada,14,40.24171331,64.63333874,1
51,1,117,Dark,USA,11,35.93621144,64.02238225,1
52,1,109,Light,Canada,6,38.29214283,46.84627599,1
52,1,110,Light,Canada,6,33.64820956,56.28516172,1
52,1,112,Dark,USA,26,41.39174301,64.92102834,1
52,1,113,Dark,USA,28,41.73719692,59.05493079,1
52,1,114,Light,Canada,40,34.04310486,63.02642974,1
52,1,115,Light,Canada,14,40.16081969,64.54240909,1
52,1,117,Dark,USA,11,35.5087125,64.2505771,1
53,1,109,Light,Canada,6,38.50431263,46.86542985,1
53,1,110,Light,Canada,6,33.53013452,56.39697794,1
53,1,112,Dark,USA,26,41.34414973,64.81101344,1
53,1,113,Dark,USA,28,41.71495046,59.12133203,1
53,1,114,Light,Canada,40,33.71710206,63.11988335,1
53,1,115,Light,Canada,14,40.09953209,64.43194087,1
53,1,117,Dark,USA,11,35.08971654,64.48098048,1
54,1,109,Light,Canada,6,38.77593149,46.8865706,1
54,1,110,Light,Canada,6,33.47842399,56.48771105,1
54,1,112,Dark,USA,26,41.38084889,64.70331385,1
54,1,113,Dark,USA,28,41.76928572,59.16822364,1
54,1,114,Light,Canada,40,33.4487847,63.22438891,1
54,1,115,Light,Canada,14,40.10870886,64.29942885,1
54,1,117,Dark,USA,11,34.73131721,64.70649615,1
55,1,109,Light,Canada,6,39.14026893,46.9116909,1
55,1,110,Light,Canada,6,33.53320605,56.55267279,1
55,1,112,Dark,USA,26,41.54103418,64.59664375,1
55,1,113,Dark,USA,28,41.94016807,59.19291802,1
55,1,114,Light,Canada,40,33.27847849,63.33375434,1
55,1,115,Light,Canada,14,40.2306463,64.14719673,1
55,1,117,Dark,USA,11,34.47713294,64.92134176,1
56,1,109,Light,Canada,6,39.6217187,46.9424653,1
56,1,110,Light,Canada,6,33.72512011,56.58834999,1
56,1,112,Dark,USA,26,41.85479969,64.48992002,1
56,1,113,Dark,USA,28,42.25639465,59.19534094,1
56,1,114,Light,Canada,40,33.23769518,63.44087631,1
56,1,115,Light,Canada,14,40.49779101,63.98176063,1
56,1,117,Dark,USA,11,34.36064709,65.12105814,1
57,1,109,Light,Canada,6,40.23486599,46.98074428,1
57,1,110,Light,Canada,6,34.07356383,56.59306035,1
57,1,112,Dark,USA,26,42.34231276,64.38183586,1
57,1,113,Dark,USA,28,42.73434668,59.17840043,1
57,1,114,Light,Canada,40,33.34793206,63.53821333,1
57,1,115,Light,Canada,14,40.93160247,63.81255331,1
57,1,117,Dark,USA,11,34.40375013,65.30253081,1
58,1,109,Light,Canada,6,42.98350816,43.02903178,1
58,1,110,Light,Canada,6,36.58490465,52.56738666,1
58,1,112,Dark,USA,26,45.01241573,60.27076534,1
58,1,113,Dark,USA,28,45.37702034,55.14782568,1
58,1,114,Light,Canada,40,35.61906617,59.61856504,1
58,1,115,Light,Canada,14,43.54119295,59.65012793,1
58,1,117,Dark,USA,11,36.61520637,61.46396015,1
58,1,120,Dark,USA,100,63.44657535,69.58517382,1
58,1,121,Dark,USA,3,70.10259016,43.62515823,1
59,1,109,Light,Canada,6,42.85970484,43.09067852,1
59,1,110,Light,Canada,6,36.25095256,52.51419479,1
59,1,112,Dark,USA,26,44.86083854,60.1551863,1
59,1,113,Dark,USA,28,45.17346271,55.11145254,1
59,1,114,Light,Canada,40,35.04762462,59.67597514,1
59,1,115,Light,Canada,14,43.3219351,59.50415992,1
59,1,117,Dark,USA,11,35.98928218,61.60478125,1
59,1,120,Dark,USA,100,63.38889221,69.60350291,1
59,1,121,Dark,USA,3,70.05712498,43.62325777,1
60,1,109,Light,Canada,6,42.84373102,43.16964615,1
60,1,110,Light,Canada,6,36.04873008,52.43816904,1
60,1,112,Dark,USA,26,44.86916816,60.03452466,1
60,1,113,Dark,USA,28,45.09941682,55.07809133,1
60,1,114,Light,Canada,40,34.6160425,59.70652753,1
60,1,115,Light,Canada,14,43.25507956,59.38154725,1
60,1,117,Dark,USA,11,35.50554537,61.72549442,1
60,1,120,Dark,USA,100,63.70687009,68.55158199,1
60,1,121,Dark,USA,3,70.07849274,43.51300626,1
61,1,109,Light,Canada,6,42.90596924,43.26985609,1
61,1,110,Light,Canada,6,35.94266909,52.3449333,1
61,1,112,Dark,USA,26,45.00609356,59.90997315,1
61,1,113,Dark,USA,28,45.12014742,55.05612598,1
61,1,114,Light,Canada,40,34.29417379,59.70882258,1
61,1,115,Light,Canada,14,43.30969656,59.28486398,1
61,1,117,Dark,USA,11,35.13098786,61.82738826,1
61,1,120,Dark,USA,100,63.91749051,68.3640477,1
61,1,121,Dark,USA,3,70.34070916,43.2857976,1
62,1,109,Light,Canada,6,43.01110188,43.39429569,1
62,1,110,Light,Canada,6,35.88960134,52.23996445,1
62,1,112,Dark,USA,26,45.23167593,59.78482753,1
62,1,113,Dark,USA,28,45.19569535,55.05207721,1
62,1,114,Light,Canada,40,34.04357459,59.68401936,1
62,1,115,Light,Canada,14,43.44745811,59.21148872,1
62,1,117,Dark,USA,11,34.82484503,61.91222214,1
62,1,120,Dark,USA,100,64.12335041,68.31580211,1
62,1,121,Dark,USA,3,70.62112694,42.98238134,1
63,1,109,Light,Canada,6,43.12403615,43.54411883,1
63,1,110,Light,Canada,6,35.84586288,52.12757735,1
63,1,112,Dark,USA,26,45.50411919,59.66412948,1
63,1,113,Dark,USA,28,45.28778832,55.06939596,1
63,1,114,Light,Canada,40,33.82404616,59.63541997,1
63,1,115,Light,Canada,14,43.62954973,59.15372287,1
63,1,117,Dark,USA,11,34.54544197,61.98193907,1
63,1,120,Dark,USA,100,64.25361516,68.26854391,1
63,1,121,Dark,USA,3,70.84614904,42.74086067,1
64,1,109,Light,Canada,6,43.21608079,43.71796405,1
64,1,110,Light,Canada,6,35.77475569,52.01023132,1
64,1,112,Dark,USA,26,45.78725469,59.55373238,1
64,1,113,Dark,USA,28,45.36666404,55.10767644,1
64,1,114,Light,Canada,40,33.60076824,59.5677031,1
64,1,115,Light,Canada,14,43.82384748,59.10002856,1
64,1,117,Dark,USA,11,34.25732443,62.03846264,1
64,1,120,Dark,USA,100,64.19494935,68.44688325,1
64,1,121,Dark,USA,3,71.02870312,42.57341295,1
65,1,109,Light,Canada,6,43.26991746,43.91167913,1
65,1,110,Light,Canada,6,35.65263731,51.88827541,1
65,1,112,Dark,USA,26,46.0568115,59.45903741,1
65,1,113,Dark,USA,28,45.41614208,55.16235965,1
65,1,114,Light,Canada,40,33.35029498,59.48597334,1
65,1,115,Light,Canada,14,44.0105291,59.03712867,1
65,1,117,Dark,USA,11,33.93700281,62.0835288,1
65,1,120,Dark,USA,100,63.81166236,68.72192547,1
65,1,121,Dark,USA,3,70.84068429,42.77223585,1
66,1,109,Light,Canada,6,43.28237122,44.11856468,1
66,1,110,Light,Canada,6,35.47249044,51.76015804,1
66,1,112,Dark,USA,26,46.30405019,59.38370359,1
66,1,113,Dark,USA,28,45.43591326,55.22497797,1
66,1,114,Light,Canada,40,33.06426006,59.39482691,1
66,1,115,Light,Canada,14,44.18492784,58.95242849,1
66,1,117,Dark,USA,11,33.5762892,62.11850015,1
66,1,120,Dark,USA,100,63.68015022,68.85601731,1
66,1,121,Dark,USA,3,70.8516975,42.73801206,1
67,1,109,Light,Canada,6,43.26387481,44.33014039,1
67,1,110,Light,Canada,6,35.24368753,51.62308213,1
67,1,112,Dark,USA,26,46.53533638,59.32881579,1
67,1,113,Dark,USA,28,45.43997206,55.28408723,1
67,1,114,Light,Canada,40,32.74941992,59.29772741,1
67,1,115,Light,Canada,14,44.35639761,58.83635494,1
67,1,117,Dark,USA,11,33.18195175,62.14433345,1
67,1,120,Dark,USA,100,63.52226301,69.01670346,1
67,1,121,Dark,USA,3,70.82265262,42.7323088,1
68,1,109,Light,Canada,6,43.23428496,44.53728369,1
68,1,110,Light,Canada,6,34.98748172,51.47392456,1
68,1,112,Dark,USA,26,46.76729548,59.29281429,1
68,1,113,Dark,USA,28,45.45098829,55.32686549,1
68,1,114,Light,Canada,40,32.42346748,59.19681526,1
68,1,115,Light,Canada,14,44.54292638,58.68427846,1
68,1,117,Dark,USA,11,32.77119899,62.16177686,1
68,1,120,Dark,USA,100,63.36223155,69.18347545,1
68,1,121,Dark,USA,3,70.76576438,42.74360447,1
69,1,109,Light,Canada,6,43.21656122,44.73142329,1
69,1,110,Light,Canada,6,34.72984685,51.31012625,1
69,1,112,Dark,USA,26,47.01944656,59.27205503,1
69,1,113,Dark,USA,28,45.49251173,55.34099476,1
69,1,114,Light,Canada,40,32.10827729,59.09301533,1
69,1,115,Light,Canada,14,44.76351809,58.49749296,1
69,1,117,Dark,USA,11,32.36479575,62.17153381,1
69,1,120,Dark,USA,100,63.22133341,69.34400487,1
69,1,121,Dark,USA,3,70.69769765,42.75741135,1
70,1,109,Light,Canada,6,43.23075969,44.90541359,1
70,1,110,Light,Canada,6,34.49440453,51.13032629,1
70,1,112,Dark,USA,26,47.30728698,59.26175213,1
70,1,113,Dark,USA,28,45.58195183,55.31630363,1
70,1,114,Light,Canada,40,31.82338874,58.98630741,1
70,1,115,Light,Canada,14,45.03147983,58.28284073,1
70,1,117,Dark,USA,11,31.9807211,62.17415519,1
70,1,120,Dark,USA,100,63.11380129,69.48954914,1
70,1,121,Dark,USA,3,70.63464744,42.76002847,1
71,1,109,Light,Canada,6,43.29015078,45.05387582,1
71,1,110,Light,Canada,6,34.29754445,50.93467629,1
71,1,112,Dark,USA,26,47.6379839,59.25714165,1
71,1,113,Dark,USA,28,45.72645288,55.24587288,1
71,1,114,Light,Canada,40,31.58179752,58.87612104,1
71,1,115,Light,Canada,14,45.3507951,58.05110405,1
71,1,117,Dark,USA,11,31.63037818,62.16974265,1
71,1,120,Dark,USA,100,63.04397412,69.61584456,1
71,1,121,Dark,USA,3,70.58957222,42.74086538,1
72,1,109,Light,Canada,6,43.39985616,45.17309168,1
72,1,110,Light,Canada,6,34.14631662,50.72494692,1
72,1,112,Dark,USA,26,48.0091178,59.25470429,1
72,1,113,Dark,USA,28,45.92206081,55.12662935,1
72,1,114,Light,Canada,40,31.38846381,58.76188918,1
72,1,115,Light,Canada,14,45.71584452,57.81476691,1
72,1,117,Dark,USA,11,31.31760209,62.15775367,1
72,1,120,Dark,USA,100,63.00671513,69.72256724,1
72,1,121,Dark,USA,3,70.57038972,42.69315712,1
73,1,109,Light,Canada,6,43.55755613,45.26070219,1
73,1,110,Light,Canada,6,34.03870618,50.50453914,1
73,1,112,Dark,USA,26,48.40992397,59.2531911,1
73,1,113,Dark,USA,28,46.15557117,54.95949335,1
73,1,114,Light,Canada,40,31.24096115,58.64371865,1
73,1,115,Light,Canada,14,46.11364076,57.58586155,1
73,1,117,Dark,USA,11,31.0397249,62.13709811,1
73,1,120,Dark,USA,100,62.98962272,69.81199314,1
73,1,121,Dark,USA,3,70.57948121,42.61281899,1
74,1,109,Light,Canada,6,43.75570362,45.31541596,1
74,1,110,Light,Canada,6,33.96576418,50.27836406,1
74,1,112,Dark,USA,26,48.824322,59.25417629,1
74,1,113,Dark,USA,28,46.40826696,54.7490355,1
74,1,114,Light,Canada,40,31.13166798,58.52292858,1
74,1,115,Light,Canada,14,46.52761791,57.37437932,1
74,1,117,Dark,USA,11,30.78994292,62.10645234,1
74,1,120,Dark,USA,100,62.97644364,69.88897246,1
74,1,121,Dark,USA,3,70.61471714,42.49829042,1
75,1,109,Light,Canada,6,43.98473555,45.33679596,1
75,1,110,Light,Canada,6,33.9151547,50.05246764,1
75,1,112,Dark,USA,26,49.23499822,59.2619557,1
75,1,113,Dark,USA,28,46.66072108,54.50258571,1
75,1,114,Light,Canada,40,31.05109043,58.40213856,1
75,1,115,Light,Canada,14,46.942073,57.1873831,1
75,1,117,Dark,USA,11,30.56043643,62.06460947,1
75,1,120,Dark,USA,100,62.95162842,69.96008384,1
75,1,121,Dark,USA,3,70.67124147,42.35160869,1
76,1,109,Light,Canada,6,44.23636901,45.32512598,1
76,1,110,Light,Canada,6,33.87513561,49.83334414,1
76,1,112,Dark,USA,26,49.62739529,59.28285178,1
76,1,113,Dark,USA,28,46.89741747,54.22889333,1
76,1,114,Light,Canada,40,30.99137298,58.28482795,1
76,1,115,Light,Canada,14,47.34603057,57.02882443,1
76,1,117,Dark,USA,11,30.3452437,62.01086547,1
76,1,120,Dark,USA,100,62.90416687,70.03205404,1
76,1,121,Dark,USA,3,70.74348317,42.17808356,1
77,1,109,Light,Canada,6,44.50580085,45.28137603,1
77,1,110,Light,Canada,6,33.83756148,49.62702606,1
77,1,112,Dark,USA,26,49.99229356,59.32419455,1
77,1,113,Dark,USA,28,47.10974385,53.93665977,1
77,1,114,Light,Canada,40,30.94864542,58.17455877,1
77,1,115,Light,Canada,14,47.73523356,56.90002807,1
77,1,117,Dark,USA,11,30.14165512,61.94554607,1
77,1,120,Dark,USA,100,62.82975504,70.1105537,1
77,1,121,Dark,USA,3,70.82671503,41.98569437,1
78,1,109,Light,Canada,6,44.79232916,45.20726063,1
78,1,110,Light,Canada,6,33.79926809,49.43815058,1
78,1,112,Dark,USA,26,50.32654168,59.39323076,1
78,1,113,Dark,USA,28,47.29677887,53.63333179,1
78,1,114,Light,Canada,40,30.92371856,58.07413481,1
78,1,115,Light,Canada,14,48.11194084,56.80065934,1
78,1,117,Dark,USA,11,29.94992511,61.87063364,1
78,1,120,Dark,USA,100,62.73109183,70.19949966,1
78,1,121,Dark,USA,3,70.91782788,41.78422594,1
79,1,109,Light,Canada,6,45.09851504,45.10530478,1
79,1,110,Light,Canada,6,33.76183025,49.2692269,1
79,1,112,Dark,USA,26,50.63216813,59.4961919,1
79,1,113,Dark,USA,28,47.46402631,53.32442241,1
79,1,114,Light,Canada,40,30.92127637,57.98499509,1
79,1,115,Light,Canada,14,48.48295133,56.72990883,1
79,1,117,Dark,USA,11,29.77176204,61.79033975,1
79,1,120,Dark,USA,100,62.61662914,70.30090121,1
79,1,121,Dark,USA,3,71.01531282,41.5840952,1
80,1,109,Light,Canada,6,45.42827975,44.97882111,1
80,1,110,Light,Canada,6,33.72991908,49.12027258,1
80,1,112,Dark,USA,26,50.91435587,59.63771489,1
80,1,113,Dark,USA,28,47.62058508,53.01341721,1
80,1,114,Light,Canada,40,30.94787578,57.90706504,1
80,1,115,Light,Canada,14,48.85652467,56.68764181,1
80,1,117,Dark,USA,11,29.60812815,61.71142709,1
80,1,120,Dark,USA,100,62.49823033,70.41525145,1
80,1,121,Dark,USA,3,71.11861494,41.39489556,1
81,1,109,Light,Canada,6,45.7847779,44.83172072,1
81,1,110,Light,Canada,6,33.70903805,48.98887324,1
81,1,112,Dark,USA,26,51.17918666,59.82061286,1
81,1,113,Dark,USA,28,47.7758216,52.70210021,1
81,1,114,Light,Canada,40,31.00960113,57.83907276,1
81,1,115,Light,Canada,14,49.23929306,56.67520003,1
81,1,117,Dark,USA,11,29.45732077,61.64300872,1
81,1,120,Dark,USA,100,62.38857825,70.54218417,1
81,1,121,Dark,USA,3,71.22732311,41.22382352,1
82,1,109,Light,Canada,6,46.16876814,44.66813873,1
82,1,110,Light,Canada,6,33.70345125,48.87063353,1
