frame_id,period,track_id,team_id,team_name,jersey_number,x_ft,y_ft,video_shot,game_seconds
25,2,49,Dark,USA,26,168.4324093,13.03948199,1,271
25,2,50,Light,Canada,29,169.1943158,23.01101934,1,271
26,2,41,Dark,USA,21,163.9677756,32.71236973,1,271
26,2,43,Light,Canada,28,173.6924333,34.64908355,1,271
26,2,45,Light,Canada,35,185.415324,38.31430833,1,271
26,2,46,Dark,USA,20,166.2493222,21.69704867,1,271
26,2,47,Light,Canada,23,173.8790175,12.30913735,1,271
26,2,48,Light,Canada,19,171.1298851,42.62537467,1,271
26,2,49,Dark,USA,26,168.8275396,13.06794705,1,271
26,2,50,Light,Canada,29,169.1752256,22.96279927,1,271
27,2,41,Dark,USA,21,163.9586616,32.71001647,1,271
27,2,43,Light,Canada,28,173.6264306,34.62500755,1,271
27,2,45,Light,Canada,35,185.3462304,38.2986486,1,271
27,2,46,Dark,USA,20,166.2717855,21.70590364,1,271
27,2,47,Light,Canada,23,173.8286101,12.31886099,1,271
27,2,48,Light,Canada,19,171.0145125,42.72896484,1,271
27,2,49,Dark,USA,26,169.2214734,13.07403019,1,271
27,2,50,Light,Canada,29,169.1561354,22.91457921,1,271
28,2,41,Dark,USA,21,163.9377006,32.7166467,1,271
28,2,43,Light,Canada,28,173.5543035,34.60077264,1,271
28,2,45,Light,Canada,35,185.2798633,38.28708035,1,271
28,2,46,Dark,USA,20,166.2853417,21.71487611,1,271
28,2,47,Light,Canada,23,173.766388,12.31114939,1,271
28,2,48,Light,Canada,19,170.9299626,42.88116647,1,271
28,2,49,Dark,USA,26,169.6112229,13.05296982,1,271
28,2,50,Light,Canada,29,169.1370451,22.86635915,1,271
29,2,41,Dark,USA,21,163.9142497,32.73080176,1,271
29,2,43,Light,Canada,28,173.4833638,34.57633754,1,271
29,2,45,Light,Canada,35,185.2242926,38.27994896,1,271
29,2,46,Dark,USA,20,166.29672,21.7227376,1,271
29,2,47,Light,Canada,23,173.7031141,12.28322048,1,271
29,2,48,Light,Canada,19,170.8826838,43.08186605,1,271
29,2,49,Dark,USA,26,169.9950437,12.99842172,1,271
29,2,50,Light,Canada,29,169.1179549,22.81813908,1,271
30,2,41,Dark,USA,21,163.8995331,32.75166059,1,271
30,2,43,Light,Canada,28,173.4205993,34.55185846,1,271
30,2,45,Light,Canada,35,185.1870859,38.27775192,1,271
30,2,46,Dark,USA,20,166.3126893,21.72838702,1,271
30,2,47,Light,Canada,23,173.6529098,12.23205516,1,271
30,2,48,Light,Canada,19,170.8768471,43.3274179,1,271
30,2,49,Dark,USA,26,170.3740011,12.90689759,1,271
30,2,50,Light,Canada,29,169.0988646,22.76991902,1,271
31,2,41,Dark,USA,21,163.9054334,32.77957191,1,271
31,2,43,Light,Canada,28,173.3719107,34.52795052,1,271
31,2,45,Light,Canada,35,185.1743821,38.28087851,1,271
31,2,46,Dark,USA,20,166.3391897,21.73110562,1,271
31,2,47,Light,Canada,23,173.6290111,12.15818193,1,271
31,2,48,Light,Canada,19,170.9142261,43.61090901,1,271
31,2,49,Dark,USA,26,170.7513462,12.78091914,1,271
31,2,50,Light,Canada,29,169.0838829,22.7400125,1,271
32,2,41,Dark,USA,21,163.9430689,32.81638964,1,271
32,2,43,Light,Canada,28,173.3412812,34.50574565,1,271
32,2,45,Light,Canada,35,185.1899814,38.28932837,1,271
32,2,46,Dark,USA,20,166.3805108,21.73072348,1,271
32,2,47,Light,Canada,23,173.6416071,12.06607018,1,271
32,2,48,Light,Canada,19,170.9942875,43.92283969,1,271
32,2,49,Dark,USA,26,171.1292039,12.62832749,1,271
32,2,50,Light,Canada,29,169.0689011,22.71010598,1,271
33,2,41,Dark,USA,21,164.0213611,32.86546663,1,271
33,2,43,Light,Canada,28,173.3300926,34.48673823,1,271
33,2,45,Light,Canada,35,185.234676,38.30248602,1,271
33,2,46,Dark,USA,20,166.4386844,21.72760475,1,271
33,2,47,Light,Canada,23,173.6960622,11.96359282,1,271
33,2,48,Light,Canada,19,171.1144172,44.25211615,1,271
33,2,49,Dark,USA,26,171.5064232,12.460345,1,271
33,2,50,Light,Canada,29,169.0539194,22.68019946,1,271
34,2,41,Dark,USA,21,164.1458227,32.93121577,1,271
34,2,43,Light,Canada,28,173.3368029,34.4724832,1,271
34,2,45,Light,Canada,35,185.3060016,38.31900824,1,271
34,2,46,Dark,USA,20,166.5132194,21.72242535,1,271
34,2,47,Light,Canada,23,173.7919447,11.86070056,1,271
34,2,48,Light,Canada,19,171.2701992,44.58719499,1,271
34,2,49,Dark,USA,26,171.8105093,12.16983361,1,271
34,2,50,Light,Canada,29,169.0389377,22.65029294,1,271
35,2,41,Dark,USA,21,164.3177666,33.01824418,1,271
35,2,43,Light,Canada,28,173.3571167,34.4642565,1,271
35,2,45,Light,Canada,35,185.3984736,38.33684118,1,271
35,2,46,Dark,USA,20,166.6011855,21.71565905,1,271
35,2,48,Light,Canada,19,171.4556925,44.91724035,1,271
35,2,49,Dark,USA,26,172.2326782,11.83628469,1,271
35,2,47,Light,Canada,23,173.8138046,11.84517812,1,271
35,2,50,Light,Canada,29,169.023956,22.62038642,1,271
36,2,41,Dark,USA,21,164.5340471,33.13020965,1,271
36,2,43,Light,Canada,28,173.3846179,34.46280832,1,271
36,2,45,Light,Canada,35,185.5042283,38.35339739,1,271
36,2,46,Dark,USA,20,166.6975043,21.70668255,1,271
36,2,48,Light,Canada,19,171.6636505,45.23314451,1,271
36,2,49,Dark,USA,26,172.7610527,11.84411171,1,271
36,2,47,Light,Canada,23,173.8356644,11.82965568,1,271
36,2,50,Light,Canada,29,169.0089742,22.5904799,1,271
37,2,41,Dark,USA,21,164.7873656,33.26867247,1,271
37,2,43,Light,Canada,28,173.4117384,34.46833115,1,271
37,2,45,Light,Canada,35,185.6139257,38.36593207,1,271
37,2,46,Dark,USA,20,166.7953477,21.69270692,1,271
37,2,48,Light,Canada,19,171.885682,45.52828678,1,271
37,2,49,Dark,USA,26,173.1519834,11.82305802,1,271
37,2,47,Light,Canada,23,173.8575243,11.81413324,1,271
37,2,50,Light,Canada,29,168.9939925,22.56057338,1,271
38,2,41,Dark,USA,21,165.0670933,33.43222932,1,271
38,2,43,Light,Canada,28,173.4309131,34.48068142,1,271
38,2,45,Light,Canada,35,185.7177567,38.3720576,1,271
38,2,46,Dark,USA,20,166.8866631,21.66797094,1,271
38,2,48,Light,Canada,19,172.1124409,45.79894191,1,271
38,2,49,Dark,USA,26,173.3347395,11.77123668,1,271
38,2,47,Light,Canada,23,173.8793842,11.79861079,1,271
38,2,50,Light,Canada,29,168.9790108,22.53066686,1,271
39,2,41,Dark,USA,21,165.3605208,33.61615002,1,271
39,2,43,Light,Canada,28,173.435782,34.49977819,1,271
39,2,45,Light,Canada,35,185.8064474,38.37023747,1,271
39,2,46,Dark,USA,20,166.9629771,21.6236713,1,271
39,2,48,Light,Canada,19,172.3340112,46.0442777,1,271
39,2,49,Dark,USA,26,173.5110099,11.66704459,1,271
39,2,47,Light,Canada,23,173.901244,11.78308835,1,271
39,2,50,Light,Canada,29,168.964029,22.50076034,1,271
40,2,41,Dark,USA,21,165.6544023,33.812666,1,271
40,2,43,Light,Canada,28,173.4223091,34.52606636,1,271
40,2,45,Light,Canada,35,185.8722078,38.36013297,1,271
40,2,46,Dark,USA,20,167.0166389,21.54901606,1,271
40,2,48,Light,Canada,19,172.5406299,46.26601052,1,271
40,2,50,Light,Canada,29,168.9490473,22.47085382,1,271
40,2,47,Light,Canada,23,173.9231039,11.76756591,1,271
40,2,49,Dark,USA,26,173.6475656,11.45462679,1,271
41,2,41,Dark,USA,21,165.9366376,34.01196233,1,271
41,2,43,Light,Canada,28,173.3896573,34.56090404,1,271
41,2,45,Light,Canada,35,185.9095741,38.34273132,1,271
41,2,46,Dark,USA,20,167.0423722,21.43553229,1,271
41,2,48,Light,Canada,19,172.7237377,46.46785575,1,271
41,2,47,Light,Canada,23,174.07871,11.69255267,1,271
41,2,49,Dark,USA,26,173.7841213,11.242209,1,271
41,2,50,Light,Canada,29,169.9092086,22.75065523,1,271
42,2,41,Dark,USA,21,166.1978384,34.2037209,1,271
42,2,43,Light,Canada,28,173.3405918,34.60668134,1,271
42,2,45,Light,Canada,35,185.9160396,38.3202053,1,271
42,2,46,Dark,USA,20,167.0395064,21.27988363,1,271
42,2,48,Light,Canada,19,172.877134,46.65486343,1,271
42,2,47,Light,Canada,23,174.2450249,11.6404899,1,271
42,2,49,Dark,USA,26,173.920677,11.0297912,1,271
42,2,50,Light,Canada,29,170.8693698,23.03045663,1,271
43,2,41,Dark,USA,21,166.4323607,34.37885812,1,271
43,2,43,Light,Canada,28,173.2811857,34.66656581,1,271
43,2,45,Light,Canada,35,185.8922984,38.29552948,1,271
43,2,46,Dark,USA,20,167.0136387,21.08391906,1,271
43,2,48,Light,Canada,19,172.9978415,46.83273762,1,271
43,2,47,Light,Canada,23,174.4076416,11.61173608,1,271
43,2,49,Dark,USA,26,174.0136361,10.83247561,1,271
43,2,50,Light,Canada,29,171.8295311,23.31025804,1,271
44,2,41,Dark,USA,21,166.6384862,34.53105668,1,271
44,2,43,Light,Canada,28,173.2197798,34.74395704,1,271
44,2,45,Light,Canada,35,185.8419745,38.27198033,1,271
44,2,46,Dark,USA,20,166.9766118,20.85555302,1,271
44,2,48,Light,Canada,19,173.0863047,47.00722666,1,271
44,2,47,Light,Canada,23,174.5537426,11.60225835,1,271
44,2,50,Light,Canada,29,172.7896923,23.59005944,1,271
44,2,49,Dark,USA,26,174.1065951,10.63516002,1,271
45,2,41,Dark,USA,21,166.8177837,34.65773722,1,271
45,2,43,Light,Canada,28,173.1654215,34.84179676,1,271
45,2,45,Light,Canada,35,185.7708854,38.25263729,1,271
45,2,46,Dark,USA,20,166.9454255,20.60849779,1,271
45,2,48,Light,Canada,19,173.1458083,47.18357107,1,271
45,2,47,Light,Canada,23,174.6738493,11.60462659,1,271
45,2,50,Light,Canada,29,172.6735835,23.36633645,1,271
45,2,49,Dark,USA,26,174.1995542,10.43784444,1,271
46,2,41,Dark,USA,21,166.973972,34.76027572,1,271
46,2,43,Light,Canada,28,173.1261429,34.96189929,1,271
46,2,45,Light,Canada,35,185.6859951,38.23996433,1,271
46,2,46,Dark,USA,20,166.9400699,20.3607319,1,271
46,2,48,Light,Canada,19,173.1812593,47.36600297,1,271
46,2,47,Light,Canada,23,174.7627533,11.60965218,1,271
46,2,50,Light,Canada,29,172.2046283,22.5913807,1,271
46,2,49,Dark,USA,26,174.2925132,10.24052885,1,271
47,2,41,Dark,USA,21,167.1117014,34.84351148,1,271
47,2,43,Light,Canada,28,173.107443,35.10451232,1,271
47,2,45,Light,Canada,35,185.5942287,38.23556285,1,271
47,2,48,Light,Canada,19,173.1976402,47.5574253,1,271
47,2,47,Light,Canada,23,174.8195849,11.6083428,1,271
47,2,49,Dark,USA,26,174.3854723,10.04321326,1,271
47,2,50,Light,Canada,29,168.4600614,21.84027979,1,271
47,2,46,Dark,USA,20,166.9458443,20.32803034,1,271
48,2,41,Dark,USA,21,167.2356522,34.91474089,1,270
48,2,43,Light,Canada,28,173.1113295,35.26824644,1,270
48,2,45,Light,Canada,35,185.5014046,38.24015477,1,270
48,2,48,Light,Canada,19,173.1986036,47.75939312,1,270
48,2,47,Light,Canada,23,174.844517,11.59594319,1,270
48,2,49,Dark,USA,26,173.7687661,9.39099937,1,270
48,2,50,Light,Canada,29,168.2209543,21.75661447,1,270
48,2,46,Dark,USA,20,166.9516187,20.29532877,1,270
49,2,41,Dark,USA,21,167.3502878,34.98247944,1,270
49,2,43,Light,Canada,28,173.1362502,35.45035815,1,270
49,2,45,Light,Canada,35,185.4116346,38.25377854,1,270
49,2,48,Light,Canada,19,173.18575,47.97239149,1,270
49,2,47,Light,Canada,23,174.8380156,11.57244789,1,270
49,2,49,Dark,USA,26,174.048698,9.3067396,1,270
49,2,50,Light,Canada,29,168.1265954,21.60828845,1,270
49,2,46,Dark,USA,20,166.9573931,20.26262721,1,270
50,2,41,Dark,USA,21,167.4603172,35.05527302,1,270
50,2,43,Light,Canada,28,173.1779963,35.64725136,1,270
50,2,45,Light,Canada,35,185.3274027,38.27608842,1,270
50,2,48,Light,Canada,19,173.158887,48.19631185,1,270
50,2,47,Light,Canada,23,174.8033712,11.53989175,1,270
50,2,49,Dark,USA,26,174.1779091,9.29440461,1,270
50,2,50,Light,Canada,29,168.0943309,21.58009677,1,270
50,2,46,Dark,USA,20,166.9631676,20.22992564,1,270
51,2,41,Dark,USA,21,167.5714759,35.14074789,1,270
51,2,43,Light,Canada,28,173.2312341,35.85500509,1,270
51,2,45,Light,Canada,35,185.2501523,38.30661955,1,270
51,2,48,Light,Canada,19,173.1170727,48.43094467,1,270
51,2,47,Light,Canada,23,174.7467964,11.50178364,1,270
51,2,49,Dark,USA,26,174.8371652,9.67693318,1,270
51,2,50,Light,Canada,29,168.118199,21.63252158,1,270
51,2,46,Dark,USA,20,166.968942,20.19722408,1,270
52,2,41,Dark,USA,21,167.6910518,35.24500289,1,270
52,2,43,Light,Canada,28,173.2910894,36.06978232,1,270
52,2,45,Light,Canada,35,185.1809821,38.34495299,1,270
52,2,48,Light,Canada,19,173.0598656,48.67631175,1,270
52,2,47,Light,Canada,23,174.676976,11.46227863,1,270
52,2,49,Dark,USA,26,174.9632208,9.72988039,1,270
52,2,50,Light,Canada,29,168.2878309,21.72069486,1,270
52,2,46,Dark,USA,20,166.9747164,20.16452251,1,270
53,2,41,Dark,USA,21,167.8277484,35.37232205,1,270
53,2,43,Light,Canada,28,173.3543174,36.28805564,1,270
53,2,45,Light,Canada,35,185.1211391,38.39075857,1,270
53,2,48,Light,Canada,19,172.9882453,48.93276105,1,270
53,2,47,Light,Canada,23,174.6039646,11.42530171,1,270
53,2,49,Dark,USA,26,175.1126423,9.83636925,1,270
53,2,50,Light,Canada,29,168.4915616,21.78484217,1,270
53,2,46,Dark,USA,20,166.9804908,20.13182095,1,270
54,2,41,Dark,USA,21,167.9907545,35.52503014,1,270
54,2,43,Light,Canada,28,173.4198064,36.50660862,1,270
54,2,45,Light,Canada,35,185.0721573,38.44367725,1,270
54,2,48,Light,Canada,19,172.9048982,49.20076861,1,270
54,2,47,Light,Canada,23,174.5376112,11.39388016,1,270
54,2,50,Light,Canada,29,172.8930596,20.40430567,1,270
54,2,49,Dark,USA,26,175.2346912,9.90393465,1,270
54,2,46,Dark,USA,20,167.0831747,19.93945159,1,270
55,2,41,Dark,USA,21,168.188143,35.70325983,1,270
55,2,43,Light,Canada,28,173.4883691,36.72233521,1,270
55,2,45,Light,Canada,35,185.0356131,38.50306355,1,270
55,2,48,Light,Canada,19,172.8137785,49.48043611,1,270
55,2,47,Light,Canada,23,174.4859035,11.36987939,1,270
55,2,50,Light,Canada,29,173.0269881,20.15368974,1,270
55,2,49,Dark,USA,26,175.4311947,9.99637135,1,270
55,2,46,Dark,USA,20,167.2581587,19.79604132,1,270
56,2,41,Dark,USA,21,168.4250058,35.90453834,1,270
56,2,43,Light,Canada,28,173.5620203,36.93198765,1,270
56,2,45,Light,Canada,35,185.0126125,38.56771276,1,270
56,2,48,Light,Canada,19,172.7191364,49.77081556,1,270
56,2,47,Light,Canada,23,174.453606,11.35413317,1,270
56,2,50,Light,Canada,29,173.2010085,19.90962069,1,270
56,2,49,Dark,USA,26,175.6209685,10.07971235,1,270
56,2,46,Dark,USA,20,167.507322,19.70659309,1,270
57,2,41,Dark,USA,21,168.7020117,36.12333994,1,270
57,2,43,Light,Canada,28,173.6431848,37.13206015,1,270
